user,date,idea
1410675382,2014-09-14 02:16:22,"[""I love the idea of having gentle adhesive (similar to lilypadz, perhaps) soft shield which is rounded, like the Freemie. to be worn under a shirt. A bag collection system that can be concealed under the shirt, and a very quiet, strong portable motor. The rigging involved with the pumps now, and the idea of walking around the house hands-free with them (or at work) is ridiculous, and only semi- effective with a battery pack or the rechargable pumps (which renders the pumps less effective- even the rechargable pumps have less power when not plugged in) With the Pump-in-style backpack it reminds me of the packs worn in Ghostbusters, only humiliating. The harness with the Freestyle is a joke, the bustiers are kind of a hassle-though life-savers for now, and the pumping bras available are often ill-fitting. A pumping system that doesn't look like hospital equipment would be a total bonus, too! This isn't dialysis. \r\n"", ""I'm so glad this project is happening! There is much room for improvement!""]"
1410675924,2014-09-14 02:25:24,"[""Perhaps a pump flange with a rolling mechanism within flange with a removable soft silicone insert that can be washed. This would simulate the peristaltic motion of an infant's tongue in addition to the vacuum created by the pump. I wish I could draw for you what I'm trying to describe here! I imagine the flange also being able to gently adhere to the breast, and rounded so it can be worn under a shirt without attracting too much attention. ""]"
1410683660,2014-09-14 04:34:20,"[""I'm a NICU mom and when you have to pump every three hours going out in public can be very challenging.\r\n"", 'As stated in your blog when it\'s time to pump and you\'re not home or at the hospital often you have 3 choices: pump in the back seat of your car, find the nearest bathroom stall, or cut your outing short and head home. I recently attempted to pump in public with the Madela harmony which is a hand held pump. However, because it requires a bottle to be screwed on and the lever to manually pump is connected so close to the bottle it is impossible to do without having to have both hands under your shirt. One to hold the flange in place and the other to pump. My suggestion is a BAG with a screw top that will screw onto the breast shield connectors and a tube that hooks up to the back end of the connector that is about 2 feet long or long enough to run down the length of the torso and out the bottom of a shirt and then hooks up to some sort of compression ball that you could squeez in the palm of your hand to extract milk from the breasts and into the bag. I think this kind of compact design would allow for modest pumping in pubic like say a park or shopping mall. Even if it had to be done with a nursing cover it would still be better than feeling like you had to find a place to ""hide"".\r\n', '\r\n', 'Vanessa']"
1410691852,2014-09-14 06:50:52,"[""Where to start? Hands free on its on merit (without having to buy extra accessories).  Quieter so my co-workers don't have to ask what the whooshing noise is? Built in radio? Gentle massager? Self sealing for the bottles or bags so we spill less? I wouldn't have been able to nurse three babies longer than a year as a working mom without the pump, but wow, it was good to put the pump away at the end!\r\n""]"
1410692761,2014-09-14 07:06:01,"[""FYI I was just brainstorming with Andrew Whitacre about using high-tech materials for knitting pump cozies which could then help dampen/reduce the motor's sound. Nancy Tessel Holtzman's recommended technique is to wrap a towel around the pump to dampen the noise - maybe the pump cozy could be a handy alternative to that?\r\n""]"
1410692797,2014-09-14 07:06:37,"['I use the Freemies to pump at work, although I think they are too large for me to be concealed. They are quicker to set up than the standard connectors, shields and bottles. I simply unhook my nursing bra and shove them in.\r\n', '\r\n']"
1410692858,2014-09-14 07:07:38,[' heard the freemie was not good for mamas with larger than about a 36C. I would have absolutely tried it if I thought it would have been worth the money']
1410692892,2014-09-14 07:08:12,"['These DIY hacks never worked for me. The hands free bra was the only way I could actually pump hands free. One should come included with every pump . I was lucky enough to be a tester and get a couple for free, which I passed on when I was done\r\n']"
1410692951,2014-09-14 07:09:11,['Massaging flanges!\r\n']
1410693002,2014-09-14 07:10:02,"[""Does our skin use it's smell receptors as well as olfactory in the act of nursing? What scent from pump accessories could assist with pumping?""]"
1410693402,2014-09-14 07:16:42,"[""There's a basic design flaw in pump flanges: they stick straight out from the body, so you have to lean forward to avoid spills. I've found one product that fixes this, by angling the necks of the flanges. I swear by these (and don't get paid to say it) PUMPIN PAL: http://www.pumpinpal.com/html/super_shields.htm""]"
1410693428,2014-09-14 07:17:08,"[""I wish there was a company making custom size flanges. I have insufficient glandular tissue and bifurcated nipples and there isn't a flange around that fits right. I have tried every size from almost every brands and pumpin pals with no luck. I even tried melting and reshaping one once to fit me better.\r\n""]"
1410694738,2014-09-14 07:38:58,"[""I wish there was a company making custom size flanges. I have insufficient glandular tissue and bifurcated nipples and there isn't a flange around that fits right. I have tried every size from almost every brands and pumpin pals with no luck. I even tried melting and reshaping one once to fit me better.""]"
1410695021,2014-09-14 07:43:41,"[""The flanges/breast sheilds need some major overhall. There's sizing issues (I'm between sizes) and if they were made out of a softer or more flexible material would be better. Being able to pump without the parts sticking out 5 or more inches from your chest, and being able to lay down or sit comfortably would be so much better!""]"
1410695046,2014-09-14 07:44:06,['Also it sucks when you put a freshly pumped bottle down to have the bottle tip over and spill a lot of milk (i keep all the parts together and the weight of the flanges as well as the odd shape of the bottles makes them tip over and the holes in the top spill so much milk ...)']
1410695139,2014-09-14 07:45:39,"['I want to help with this - I pumped for 4 months after maternity leave, 4x/day at work. Sometimes in the car, too. I wish breast pumps and hands-free bras were one in the same. Would be nice if it was automatically hands-free to use a breastpump without needing another piece of equipment that takes more time to put on/off.\r\n', 'Also of course the noise.']"
1410695223,2014-09-14 07:47:03,"['I want to help with this - I pumped for 4 months after maternity leave, 4x/day at work. Sometimes in the car, too. I wish breast pumps and hands-free bras were one in the same. Would be nice if it was automatically hands-free to use a breastpump without needing another piece of equipment that takes more time to put on/off.\r\n', 'Also of course the noise.\r\n']"
1410695244,2014-09-14 07:47:24,"[""In addition to the pump, there are also the 'extras' that go along with it - pads to put in your bra, nursing bras, certain types of clothing, etc. I think it's important for the pump design to take these things in to consideration too. Can a pump be made to work with all clothing, so you don't have to change your attire while pumping/nursing? I find the pads to be a necessity but a real pain - they shift, the sticky side is against my skin half the time, they fall out while I'm nursing. Can there be an integral pad to the pump components?""]"
