rating ID,Product ID,title,brand,manufacturer,grade,comment,category,tag1,tag2,tag3,price,,,,
5548,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,have,,Breastpumps,breastpump accessories,,,19.99,,,,
5549,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
5593,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,regret,Leave a lot of residue behind,Breastpumps,breastpump accessories,,,19.99,,,,
5606,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,regret,"This pump went dead after 2 or 3 months of use.  And, it hardly had any suction.  When I got a different one after it went dead, I pumped a lot more milk.  ",Breastpumps,breastpumps,,,227.51,,,,
5627,105,Medela Easy Expression Bustier,Medela,Medela,have,Great in theory but a pain to put on every time.,Breastpumps,breastpump accessories,nursing bras,,,,,,
5630,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,,,
5667,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,"I loved this ugly thing. I could work while pumping, which eliminated some of the productivity sap of pumping. It is really bizarre looking but super helpful. ",Breastpumps,breastpump accessories,,,35.11,,,,
5682,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,,,
5746,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,love,,Breastpumps,breastpumps,,,158.99,,,,
5776,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,have,,Breastpumps,breastpump accessories,,,19.99,,,,
5783,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
5808,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
5840,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,,,
5853,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
5894,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,,,
5917,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,Easy to use.  Very handy.,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
5919,105,Medela Easy Expression Bustier,Medela,Medela,regret,,Breastpumps,breastpump accessories,nursing bras,,,,,,
5956,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,have,,Breastpumps,breastpump accessories,,,19.99,,,,
5981,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I didn't ever use this \on the go\"" but having the bag to stash all the gear and pumping accessories was helpful.  This pump was reliable and easy to use.  """,Breastpumps,breastpumps,,,227.51,,,,
6022,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
6036,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
6072,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
6119,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,have,,Breastpumps,breastpump accessories,,,19.99,,,,
6128,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
6135,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,"MUST HAVE! Makes pumping less of a chore and more of a chance to read, eat, use the computer, etc.",Breastpumps,breastpump accessories,,,35.11,,,,
6148,196,Fresh Baby Food and Breast Milk Trays,Fresh Baby,Fresh Baby,love,Makes whipping up baby food easy.  Cubs pop out nicely and these clean up and stack well.  WORHT IT if you're making your own food.,Nursing,milk storage,freezer trays,,9.71,,,,
6150,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,,,
6158,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
6189,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
6201,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,,,
6245,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,,Breastpumps,breastpump accessories,,,35.11,,,,
6267,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
6268,99,Hygeia EnJoye Breast Pump,Hygeia,Hygeia,love,,Breastpumps,breastpumps,,,189.32,,,,
6288,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
6309,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
6338,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,,Breastpumps,breastpump accessories,,,35.11,,,,
6342,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,,,
6369,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
6392,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
6406,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,love,,Breastpumps,breastpump accessories,,,19.99,,,,
6409,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
6424,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
6434,105,Medela Easy Expression Bustier,Medela,Medela,want,,Breastpumps,breastpump accessories,nursing bras,,,,,,
6484,196,Fresh Baby Food and Breast Milk Trays,Fresh Baby,Fresh Baby,regret,,Nursing,milk storage,freezer trays,,9.71,,,,
6490,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
6564,105,Medela Easy Expression Bustier,Medela,Medela,want,,Breastpumps,breastpump accessories,nursing bras,,,,,,
6593,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,regret,,Breastpumps,breastpumps,,,158.99,,,,
6600,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,,,
6605,99,Hygeia EnJoye Breast Pump,Hygeia,Hygeia,regret,,Breastpumps,breastpumps,,,189.32,,,,
6669,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,want,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
6709,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,want,,Breastpumps,breastpump accessories,,,19.99,,,,
6734,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
6770,114,Milkies Milk Saver,Milkies,Milkies,want,,Nursing,milk storage,nursing pads,,25,,,,
6831,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,regret,,Breastpumps,breastpumps,,,227.51,,,,
6870,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,,,
6902,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
6906,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,love,,Breastpumps,breastpump accessories,,,19.99,,,,
7011,196,Fresh Baby Food and Breast Milk Trays,Fresh Baby,Fresh Baby,have,,Nursing,milk storage,freezer trays,,9.71,,,,
7033,105,Medela Easy Expression Bustier,Medela,Medela,have,,Breastpumps,breastpump accessories,nursing bras,,,,,,
7057,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
7109,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,regret,I seriously regret not getting the hands free pump. This worked fine but I was glued to one area and it was really hard to not move with a newborn. The hands free pump is definitely worth the money!,Breastpumps,breastpumps,,,227.51,,,,
7145,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
7152,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,want,,Breastpumps,breastpump accessories,,,19.99,,,,
7163,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,want,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
7167,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,,,
7217,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
7240,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
7246,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
7252,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,,,
7263,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
7264,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
7276,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,have,,Breastpumps,breastpump accessories,,,19.99,,,,
7288,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
7306,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
7308,105,Medela Easy Expression Bustier,Medela,Medela,want,,Breastpumps,breastpump accessories,nursing bras,,,,,,
7316,114,Milkies Milk Saver,Milkies,Milkies,want,,Nursing,milk storage,nursing pads,,25,,,,
7319,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
7350,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
7355,105,Medela Easy Expression Bustier,Medela,Medela,have,,Breastpumps,breastpump accessories,nursing bras,,,,,,
7364,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
7367,100,Medela Freestyle Breast Pump,Medela,Medela,regret,,Breastpumps,breastpumps,,,309.9,,,,
7379,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
7430,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
7463,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
7469,100,Medela Freestyle Breast Pump,Medela,Medela,regret,,Breastpumps,breastpumps,,,309.9,,,,
7470,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
7515,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
7616,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
7617,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
7618,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
7671,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,,Breastpumps,breastpump accessories,,,35.11,,,,
7672,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,love,,Breastpumps,breastpumps,,,158.99,,,,
7689,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
7744,100,Medela Freestyle Breast Pump,Medela,Medela,have,make sure you have the right size flanges,Breastpumps,breastpumps,,,309.9,,,,
7745,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
7750,105,Medela Easy Expression Bustier,Medela,Medela,have,,Breastpumps,breastpump accessories,nursing bras,,,,,,
7751,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,The only way to go if you're pumping. Hard to do breast compressions but has good coverage. ,Breastpumps,breastpump accessories,,,35.11,,,,
7753,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
7808,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,I have this pump and the hospital grade symphony and don't see that big of a difference in the amount of time it takes to pump. Would recommend! ,Breastpumps,breastpumps,,,227.51,,,,
7905,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Life-changing.,Breastpumps,breastpump accessories,,,35.11,,,,
7921,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"The tote (or backpack version) is made out of a really cheap plastic that my wife is allergic to. It doesn't bother me, but I can smell it. I don't see why they had to use such crappy material. Otherwise awesome product.",Breastpumps,breastpumps,,,227.51,,,,
7927,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,I cannot imagine pumping without this! A must have! ,Breastpumps,breastpump accessories,,,35.11,,,,
7931,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,Big time saver and easy to use,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
7954,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
8018,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
8061,105,Medela Easy Expression Bustier,Medela,Medela,love,I found this essential for getting my milk in,Breastpumps,breastpump accessories,nursing bras,,,,,,
8076,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,Only ones that did not leak,Nursing,milk storage,,,17.24,,,,
8084,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
8262,105,Medela Easy Expression Bustier,Medela,Medela,love,,Breastpumps,breastpump accessories,nursing bras,,,,,,
8286,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
8293,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
8329,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,,Breastpumps,breastpump accessories,,,35.11,,,,
8330,105,Medela Easy Expression Bustier,Medela,Medela,regret,,Breastpumps,breastpump accessories,nursing bras,,,,,,
8427,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,,Breastpumps,breastpump accessories,,,35.11,,,,
8428,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,,,Breastpumps,breastpump accessories,,,35.11,,,,
8458,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
8474,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,"If you even occasionally pump, GET THIS! Necessity for working/pumping moms.",Breastpumps,breastpump accessories,,,35.11,,,,
8475,99,Hygeia EnJoye Breast Pump,Hygeia,Hygeia,want,"Hygeia pumps are WHO-code compliant and recyclable, also have 3 year warranty and closed system so can be used for more than one child and by multiple users. ",Breastpumps,breastpumps,,,189.32,,,,
8478,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"Works OK, excellent customer service. Not WHO-code compliant and pump and parts feel cheap. Pump needed to be replaced after 3 mos of use, only 1-yr warranty. May not last as I am nursing beyond 1-yr. I will get the Hygeia next time ",Breastpumps,breastpumps,,,227.51,,,,
8479,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,regret,Munchkin steam clean bags are cheaper and work the same.,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
8480,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,regret,"Enormous wipes, seems excessive for a single use. Very sudy and expensive. Pacifier wipes serve the same purpose, work better since they do not leave film behind and are smaller and much cheaper.",Breastpumps,breastpump accessories,,,19.99,,,,
8636,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
8637,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,have,,Breastpumps,breastpump accessories,,,19.99,,,,
8639,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Must-have!,Breastpumps,breastpump accessories,,,35.11,,,,
8640,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
8683,105,Medela Easy Expression Bustier,Medela,Medela,love,,Breastpumps,breastpump accessories,nursing bras,,,,,,
8685,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,,,
8708,196,Fresh Baby Food and Breast Milk Trays,Fresh Baby,Fresh Baby,have,,Nursing,milk storage,freezer trays,,9.71,,,,
8725,114,Milkies Milk Saver,Milkies,Milkies,want,Curious to know if these are worth it,Nursing,milk storage,nursing pads,,25,,,,
8775,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,regret,,Breastpumps,breastpumps,,,158.99,,,,
8778,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
8779,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,regret,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
8780,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
8781,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,love,,Breastpumps,breastpump accessories,,,19.99,,,,
8835,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
9018,614,Medela Handsfree Bra,Medela,Medela,love,"This bra changed my life at work.  I could now pump and still type on the computer, read, etc.  ",Breastpumps,breastpump accessories,nursing bras,,23.24,,,,
9033,105,Medela Easy Expression Bustier,Medela,Medela,love,"This bra changed my life at work. I could now pump and still type on the computer, read, etc.",Breastpumps,breastpump accessories,nursing bras,,,,,,
9108,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
9109,105,Medela Easy Expression Bustier,Medela,Medela,have,do people actually hold their pumps up to their breasts for an entire pumping session?! This invention is amazing.,Breastpumps,breastpump accessories,nursing bras,,,,,,
9110,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,,,
