rating ID,Product ID,title,brand,manufacturer,grade,comment,category,tag1,tag2,tag3,price,,
5535,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
5630,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
5682,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
5840,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
5894,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
6150,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
6201,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
6342,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
6600,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
6870,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
7167,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
7252,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
7367,100,Medela Freestyle Breast Pump,Medela,Medela,regret,,Breastpumps,breastpumps,,,309.9,,
7469,100,Medela Freestyle Breast Pump,Medela,Medela,regret,,Breastpumps,breastpumps,,,309.9,,
7744,100,Medela Freestyle Breast Pump,Medela,Medela,have,make sure you have the right size flanges,Breastpumps,breastpumps,,,309.9,,
8685,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
9110,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
9452,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
9488,100,Medela Freestyle Breast Pump,Medela,Medela,have,Okay for travel but not the quickest or most effective.  Might be a good idea to own this and rent a hospital grade one in the beginning,Breastpumps,breastpumps,,,309.9,,
10164,100,Medela Freestyle Breast Pump,Medela,Medela,love,Get a strapless bandeau bra to make it hands free more easily and then you can pump and do things around the house. It's a lifesaver.,Breastpumps,breastpumps,,,309.9,,
10176,100,Medela Freestyle Breast Pump,Medela,Medela,love,"The size, portability, efficiency are all great.  I cant imagine why anyone would get the one that comes in a giant purse.",Breastpumps,breastpumps,,,309.9,,
10985,100,Medela Freestyle Breast Pump,Medela,Medela,regret,I would recommend renting a hospital grade pump.  This one broke after only a few uses,Breastpumps,breastpumps,,,309.9,,
11475,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
11732,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
13133,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
13661,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
14878,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
15122,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
15847,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
16057,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
17516,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
17859,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
17930,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
18130,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
19020,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
19580,100,Medela Freestyle Breast Pump,Medela,Medela,love,Medela is such a great company when it comes to educating all new moms on finding what's best for them. Freestyle is great for any mom who needs to pump. It's on the pricier side but a good investment. But also remember to check to see what your insurance will cover for you! http://www.tyckledtales.com/2013/03/28/understanding-breastfeeding-insurance-reimbursement/,Breastpumps,breastpumps,,,309.9,,
19827,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
20063,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
20610,100,Medela Freestyle Breast Pump,Medela,Medela,love,"It's small, light and easy to use. I can pump while typing and having a phone convo. Honest!
Shop around for best price.
As other moms have mentioned, be sure to check and see if your insurance will cover costs.",Breastpumps,breastpumps,,,309.9,,
22193,100,Medela Freestyle Breast Pump,Medela,Medela,love,Completely worth the extra money if you plan to pump at work.  ,Breastpumps,breastpumps,,,309.9,,
24789,100,Medela Freestyle Breast Pump,Medela,Medela,love,worth the extra money to have the mobility,Breastpumps,breastpumps,,,309.9,,
26032,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
27624,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
27831,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
28604,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
29602,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
30000,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
30416,100,Medela Freestyle Breast Pump,Medela,Medela,love,"Had the pump in style with my first, which worked great, but knew I wanted this for my second. Totally worth it to be able to move around!",Breastpumps,breastpumps,,,309.9,,
33831,100,Medela Freestyle Breast Pump,Medela,Medela,regret,I HATE this pump. It does NOT work as well as the Pump in Style. It's a totally different design. Medela has replaced the tubing and the pump for me and it still sucks. Don't waste your money!,Breastpumps,breastpumps,,,309.9,,
36680,100,Medela Freestyle Breast Pump,Medela,Medela,love,You can charge this and use it for quite a few pumps before charging it again.  No carrying a battery pack around.  I HIGHLY recommend this.  Check with your insurance for a free pump!,Breastpumps,breastpumps,,,309.9,,
38713,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
39943,100,Medela Freestyle Breast Pump,Medela,Medela,love,"Wish it wasnt so loud, but I dont think there is anything better on the market yet",Breastpumps,breastpumps,,,309.9,,
41645,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
41691,100,Medela Freestyle Breast Pump,Medela,Medela,love,"So convenient! I could read, eat, do almost whatever while pumping. So glad I went with this model.",Breastpumps,breastpumps,,,309.9,,
41854,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
42699,100,Medela Freestyle Breast Pump,Medela,Medela,love,This pump is totally worth it. ,Breastpumps,breastpumps,,,309.9,,
43406,100,Medela Freestyle Breast Pump,Medela,Medela,have,Loved the portability of this pump!  Great for throwing in my bag for work and also great for tending to the baby while pumping. No small parts like the PIS. Hands-free device is crap: get a bustier.,Breastpumps,breastpumps,,,309.9,,
43999,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
45317,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
45524,100,Medela Freestyle Breast Pump,Medela,Medela,love,"This pump was fantastic, easy to use and very efficient.  It was great for home, work or travel.",Breastpumps,breastpumps,,,309.9,,
45563,100,Medela Freestyle Breast Pump,Medela,Medela,love,You can't beat a hands-free breast pump that enables you to multitask better!,Breastpumps,breastpumps,,,309.9,,
46257,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
47415,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
47588,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
47613,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
47982,100,Medela Freestyle Breast Pump,Medela,Medela,love,,Breastpumps,breastpumps,,,309.9,,
48145,100,Medela Freestyle Breast Pump,Medela,Medela,love,Great for work and travel because you don't need an outlet though the suction isn't as strong as the others.,Breastpumps,breastpumps,,,309.9,,
49672,100,Medela Freestyle Breast Pump,Medela,Medela,love,"Completely amazing, but I needed the medela nursing bra to make it effectively hands free. Totally worth it (and covered by many insurance plans).",Breastpumps,breastpumps,,,309.9,,
50211,100,Medela Freestyle Breast Pump,Medela,Medela,have,"I like it, but maybe I don't know any better. Kind of wish I had the PIS based on reading other reviews. My LC warned me that it's not that powerful. ",Breastpumps,breastpumps,,,309.9,,
50255,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
53232,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
53500,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
53766,100,Medela Freestyle Breast Pump,Medela,Medela,love,Great pump and I loved that it wasn't built into the bag like the Pump In Style one - so I could use any bag I wanted for it.,Breastpumps,breastpumps,,,309.9,,
54531,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
56323,100,Medela Freestyle Breast Pump,Medela,Medela,love,"Love, Love, Love this pump!! Have this one and the Pump In Style...prefer this one much more! ",Breastpumps,breastpumps,,,309.9,,
57503,100,Medela Freestyle Breast Pump,Medela,Medela,love,The best pump. The fact that you are not tethered to an outlet makes pumping convenient and not a hassle - a huge factor for me in continuing to pump and breastfeed. Suction power is more than enough.,Breastpumps,breastpumps,,,309.9,,
58166,100,Medela Freestyle Breast Pump,Medela,Medela,love,"I started with the Medela Advanced Pump in Style, which did not really work for me.  I then bought this pump and it is fantastic.  I love the portability, and I find the pump to be much stronger.",Breastpumps,breastpumps,,,309.9,,
58489,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
59557,100,Medela Freestyle Breast Pump,Medela,Medela,regret,The pump is super loud and not very powerful. I think people do better with the pump in style (which is also cheaper). I ended up renting a Symphony to keep in the office when I went back to work.,Breastpumps,breastpumps,,,309.9,,
60871,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
61163,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
61524,100,Medela Freestyle Breast Pump,Medela,Medela,love,"Effective and pretty easy to use. The nursing bra adapter straps work well, too. ",Breastpumps,breastpumps,,,309.9,,
62468,100,Medela Freestyle Breast Pump,Medela,Medela,love,Love this for breastfeeding mothers back at work,Breastpumps,breastpumps,,,309.9,,
62612,100,Medela Freestyle Breast Pump,Medela,Medela,love,Worth every penny! Easy to use and great for pumping at work.,Breastpumps,breastpumps,,,309.9,,
63332,100,Medela Freestyle Breast Pump,Medela,Medela,love,so worth it! makes breastfeeding easy & hassle free,Breastpumps,breastpumps,,,309.9,,
64167,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,
64510,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
65166,100,Medela Freestyle Breast Pump,Medela,Medela,love,"Why wouldn't you want a pump that  allows you to be mobile?  I loaded the dishwasher and pumped at the same time!  And yes, it is as strong as the other pumps.  Same yield as hospital grade pump.",Breastpumps,breastpumps,,,309.9,,
65623,100,Medela Freestyle Breast Pump,Medela,Medela,love,"Small, easy to take with. Battery started to die toward end of my pumping career, so I had to use it plugged in. (2 kids, ~8 months pumping during work days)",Breastpumps,breastpumps,,,309.9,,
65681,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
66752,100,Medela Freestyle Breast Pump,Medela,Medela,love,"I love this pump. It's tiny - about the size of a slightly flat baseball. A tip, ladies - no need to carry it around in the ugly black tote that comes with it! ",Breastpumps,breastpumps,,,309.9,,
67261,100,Medela Freestyle Breast Pump,Medela,Medela,love,"I have literally pumped everywhere...perfect for on the go, work or at home! I have had an issue with the pump speeding up on its own, called medela and they shipped a new one next day!",Breastpumps,breastpumps,,,309.9,,
67302,100,Medela Freestyle Breast Pump,Medela,Medela,have,This was easy to use and very quick ,Breastpumps,breastpumps,,,309.9,,
67411,100,Medela Freestyle Breast Pump,Medela,Medela,have,Great for on-the-go but the parts are very fussy to put together and lose suction easily if they're not bone-dry.,Breastpumps,breastpumps,,,309.9,,
67642,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
67809,100,Medela Freestyle Breast Pump,Medela,Medela,,,Breastpumps,breastpumps,,,309.9,,
68372,100,Medela Freestyle Breast Pump,Medela,Medela,love,Great pump!,Breastpumps,breastpumps,,,309.9,,
68521,100,Medela Freestyle Breast Pump,Medela,Medela,love,great pump for at home and also on the go - have used on road trips and with the cooler bag and small pump it's easy to take with you on the go. ,Breastpumps,breastpumps,,,309.9,,
69341,100,Medela Freestyle Breast Pump,Medela,Medela,love,The best thing about this pump is its size and portability.  I use it at the office and when I travel.  Get a hands-free bra (I like the Simple Wishes one) b/c the hands-free straps don't work!,Breastpumps,breastpumps,,,309.9,,
70071,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
70773,100,Medela Freestyle Breast Pump,Medela,Medela,have,I have the mini electric which is loud but is also portable and easy to use.,Breastpumps,breastpumps,,,309.9,,
70775,100,Medela Freestyle Breast Pump,Medela,Medela,have,quick and simple to use at home or on the go,Breastpumps,breastpumps,,,309.9,,
70873,100,Medela Freestyle Breast Pump,Medela,Medela,have,because you have to go back to work eventually,Breastpumps,breastpumps,,,309.9,,
70971,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
70975,100,Medela Freestyle Breast Pump,Medela,Medela,have,in my opinion just as good as a hospital grade pump,Breastpumps,breastpumps,,,309.9,,
70993,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
70994,100,Medela Freestyle Breast Pump,Medela,Medela,have,"really, I only ever used a Medela and have only positive things to say, but really any good breast pump is obviously a must if you plan on giving the baby a bottle ever. Also imperative if you get clogged ducts or are engorged",Breastpumps,breastpumps,,,309.9,,
70996,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
71009,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
71013,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
71021,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
71770,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,
72093,100,Medela Freestyle Breast Pump,Medela,Medela,love,"I EP, and without this pump, my daughter would already be on formula!",Breastpumps,breastpumps,,,309.9,,
